symbol,period,eps
NL,2025Q3,-0.02
NL,2025Q2,-0.04
NL,2025Q1,0.01
NNCL,2026Q1,0.03
NNCL,2025Q3,0.06
NNCL,2025Q2,0.02
NNCL,2025Q1,0.04
NOBLE,2026Q1,0.04
NOBLE,2025Q3,0.5
NOBLE,2025Q2,-0.04
NOBLE,2025Q1,0.06
NOVA,2026Q1,-0.58
NOVA,2025Q3,0.16
NOVA,2025Q2,0.18
NOVA,2025Q1,-0.02
NPK,2026Q1,0.04
NPK,2025Q3,0.94
NPK,2025Q2,1.33
NPK,2025Q1,0.67
NRF,2026Q1,-0.04
NRF,2025Q3,-0.04
NRF,2025Q2,-0.059539
NRF,2025Q1,-0.14
NSL,2026Q1,0.54
NSL,2025Q3,0.42
NSL,2025Q2,0.55
NSL,2025Q1,0.57
NTF,2026Q1,0.16
NTF,2025Q3,0.185057
NTF,2025Q2,0.763787
NTSC,2026Q1,0.24
NTSC,2025Q3,0.26
NTSC,2025Q2,0.23
NTSC,2025Q1,0.21
NTV,2026Q1,0.28
NTV,2025Q3,0.47
NTV,2025Q2,0.35
NTV,2025Q1,0.48
NUT,2026Q1,0.17
NUT,2025Q3,0.07
NUT,2025Q2,0.123803
NUT,2025Q1,0.24045
NV,2026Q1,0.01
NV,2025Q3,-0.04
NV,2025Q2,-0.02
NV,2025Q1,-0.02
NVD,2026Q1,-0.002003
NVD,2025Q3,0.03
NVD,2025Q2,-0.02
NVD,2025Q1,0.010662
NWR,2026Q1,-0.0301
NWR,2025Q3,-0.0579
NWR,2025Q2,-0.0041
NWR,2025Q1,0.1
NYT,2026Q1,0.1
NYT,2025Q3,0.08
NYT,2025Q2,0.08
NYT,2025Q1,0.08
OCC,2026Q1,0.0465
OCC,2025Q3,-0.0229
OCC,2025Q2,-0.0745
OCC,2025Q1,0.2725
OGC,2026Q1,-1.86
OGC,2025Q3,0.07
OGC,2025Q2,-1.34
OGC,2025Q1,-1.34
OHTL,2026Q1,12.79
OHTL,2025Q3,-1.72
OHTL,2025Q2,-1.44
OHTL,2025Q1,12.84
OKJ,2026Q1,-0.05
OKJ,2025Q3,0.03
OKJ,2025Q2,0.04
OKJ,2025Q1,0.1
ONEE,2026Q1,0.023
ONEE,2025Q3,0.086
ONEE,2025Q2,0.036
ONEE,2025Q1,-0.01
ONSENS,2026Q1,0.02
ONSENS,2025Q1,0.017567
OR,2026Q1,0.2
OR,2025Q3,0.22
OR,2025Q2,0.19
OR,2025Q1,0.36
ORI,2026Q1,0.0422
ORI,2025Q3,0.0749
ORI,2025Q2,0.1301
ORI,2025Q1,0.0455
ORN,2026Q1,0.0268
ORN,2025Q3,0.0474
ORN,2025Q2,0.0167
ORN,2025Q1,0.0257
OSP,2026Q1,0.39
OSP,2025Q3,0.23
OSP,2025Q2,0.34
OSP,2025Q1,0.42
PACO,2026Q1,0.042
PACO,2025Q3,0.02
PACO,2025Q2,0.03
PACO,2025Q1,0.04
PAF,2026Q1,0.024
PAF,2025Q3,0.01
PAF,2025Q2,0.022
PAF,2025Q1,0.022
PANEL,2026Q1,0.01
PANEL,2025Q3,0.03
PANEL,2025Q2,0.02
PANEL,2025Q1,0.02
PAP,2026Q1,0.19
PAP,2025Q3,0.03
PAP,2025Q2,0.04
PAP,2025Q1,0.08
PATO,2026Q1,0.1
PATO,2025Q3,0.11
PATO,2025Q2,0.15
PATO,2025Q1,0.12
PB,2026Q1,0.66
PB,2025Q3,0.69
PB,2025Q2,0.64
PB,2025Q1,0.76
PCC,2026Q1,0.085
PCC,2025Q3,0.08
PCC,2025Q2,0.14
PCC,2025Q1,0.084
PCE,2026Q1,0.002
PCE,2025Q3,0.034
PCE,2025Q2,0.049
PCE,2025Q1,0.01
PCSGH,2026Q1,0.09
PCSGH,2025Q3,0.091
PCSGH,2025Q2,0.077
PCSGH,2025Q1,0.12
PDG,2026Q1,0.059976
PDG,2025Q3,0.07
PDG,2025Q2,0.06
PDG,2025Q1,0.080519
PDJ,2026Q1,-0.0769
PDJ,2025Q3,-0.2245
PDJ,2025Q2,-0.1404
PDJ,2025Q1,-0.1213
PEACE,2026Q1,0.01
PEACE,2025Q3,-0.03
PEACE,2025Q2,-0.003
PEACE,2025Q1,0.01
PEER,2026Q1,0.0646
PEER,2025Q3,-0.1555
PEER,2025Q2,-0.0915
PEER,2025Q1,-0.0591
PERM,2026Q1,-0.04
PERM,2025Q3,-0.04
PERM,2025Q2,-0.02
PERM,2025Q1,-0.07
PF,2026Q1,-0.05
PF,2025Q3,-0.05
PF,2025Q2,-0.065
PF,2025Q1,-0.03
PG,2026Q1,0.06
PG,2025Q3,0.07
PG,2025Q2,-0.17
PG,2025Q1,-0.03
PHG,2026Q1,0.15
PHG,2025Q3,0.27
PHG,2025Q2,0.29
PHG,2025Q1,0.26
PHOL,2026Q1,0.1
PHOL,2025Q3,0.1
PHOL,2025Q2,0.07
PHOL,2025Q1,0.08
PICO,2026Q1,-0.062
PICO,2025Q3,0.056
PICO,2025Q2,-0.138
PICO,2025Q1,0.037
PIMO,2026Q1,0.04
PIMO,2025Q3,0.03
PIMO,2025Q2,0.02
PIMO,2025Q1,0.03
PIN,2026Q1,0.21
PIN,2025Q3,0.05
PIN,2025Q2,0.15
PIN,2025Q1,0.05
PIS,2026Q1,0.14
PIS,2025Q3,0.15
PIS,2025Q2,0.15
PIS,2025Q1,0.14
PJW,2026Q1,0.053
PJW,2025Q3,0.069
PJW,2025Q2,0.058
PJW,2025Q1,0.088
PK,2026Q1,-0.069244
PK,2025Q3,-0.06
PK,2025Q2,-0.03
PK,2025Q1,0.065484
PL,2026Q1,0.03
PL,2025Q3,0.02
PL,2025Q2,0.05
PL,2025Q1,0.02
PLANB,2026Q1,0.05
PLANB,2025Q3,0.06
PLANB,2025Q2,0.06
PLANB,2025Q1,0.04
PLANET,2026Q1,-0.04
PLANET,2025Q3,-0.01
PLANET,2025Q2,-0.04
PLANET,2025Q1,-0.03
PLAT,2026Q1,0.05
PLAT,2025Q3,0.03
PLAT,2025Q2,0.03
PLAT,2025Q1,0.05
PLE,2026Q1,0.001
PLE,2025Q3,-0.039
PLE,2025Q2,0.053
PLE,2025Q1,0.004
PLT,2026Q1,0.01
PLT,2025Q3,0.02
PLT,2025Q2,0.02
PLT,2025Q1,0.01
PLUS,2026Q1,-0.05
PLUS,2025Q3,-0.02
PLUS,2025Q2,0.03
PLUS,2025Q1,-0.07
PM,2026Q1,0.16
PM,2025Q3,0.27
PM,2025Q2,0.29
PM,2025Q1,0.29
PMC,2026Q1,0.04381
PMC,2025Q3,0.048571
PMC,2025Q2,0.026667
PMC,2025Q1,0.03619
PMTA,2026Q1,0.13
PMTA,2025Q3,0.28
PMTA,2025Q2,0.61
PMTA,2025Q1,0.24
POLY,2026Q1,0.16
POLY,2025Q3,0.17
POLY,2025Q2,0.11
POLY,2025Q1,0.17
PORT,2026Q1,0.011
PORT,2025Q3,-0.011
PORT,2025Q2,0.012
PORT,2025Q1,-0.006
PPM,2026Q1,0.1265
PPM,2025Q3,0.0895
PPM,2025Q2,-0.0203
PPM,2025Q1,0.0988
PPP,2026Q1,-0.1
PPP,2025Q3,-0.01
PPP,2025Q2,-0.11
PPP,2025Q1,-0.03
PPPM,2026Q1,-0.029
PPPM,2025Q3,-0.069
PPPM,2025Q2,-0.057
PPPM,2025Q1,0.072
PPS,2026Q1,-0.001779
PPS,2025Q3,-0.006
PPS,2025Q2,-0.009
PPS,2025Q1,-0.002086
PQS,2026Q1,0.03
PQS,2025Q3,-0.12
PQS,2025Q2,-0.035
PQS,2025Q1,0.08
PR9,2026Q1,0.23
PR9,2025Q3,0.28
PR9,2025Q2,0.23
PR9,2025Q1,0.25
PRAKIT,2026Q1,-0.3
PRAKIT,2025Q3,-0.1
PRAKIT,2025Q2,-0.16
PRAKIT,2025Q1,-0.22
PRAPAT,2026Q1,0.03
PRAPAT,2025Q3,0.02
PRAPAT,2025Q2,0.01
PRAPAT,2025Q1,0.02
PREB,2026Q1,0.147
PREB,2025Q3,0.11
PREB,2025Q2,0.102
PREB,2025Q1,0.065
PRECHA,2026Q1,-0.06
PRECHA,2025Q3,-0.02
PRECHA,2025Q2,-0.03
PRECHA,2025Q1,-0.03
PRG,2026Q1,0.007
PRG,2025Q3,0.39
PRG,2025Q2,0.39
PRG,2025Q1,0.002
PRI,2026Q1,0.094
PRI,2025Q3,0.206
PRI,2025Q2,0.16
PRI,2025Q1,0.117
PRIME,2026Q1,0.069
PRIME,2025Q3,-0.015
PRIME,2025Q2,-0.011
PRIME,2025Q1,-0.005
PRIN,2026Q1,0.01
PRIN,2025Q3,0.01
PRIN,2025Q2,0.02
PRIN,2025Q1,-0.02
PRINC,2026Q1,-0.03
PRINC,2025Q3,-0.02
PRINC,2025Q2,-0.039
PRINC,2025Q1,-0.026
PRM,2026Q1,0.28
PRM,2025Q3,0.25
PRM,2025Q2,0.2
PRM,2025Q1,0.31
PROEN,2026Q1,-0.03
PROEN,2025Q3,0.0
PROEN,2025Q2,0.09
PROEN,2025Q1,-0.04
PROS,2026Q1,0.003
PROS,2025Q3,-0.009
PROS,2025Q2,0.008
PROS,2025Q1,0.008
PROSPECT,2026Q1,0.271411
PROSPECT,2025Q3,0.243512
PROSPECT,2025Q2,0.154398
PROSPECT,2025Q1,0.197605
PROUD,2026Q1,0.056
PROUD,2025Q3,0.056
PROUD,2025Q2,0.026
PROUD,2025Q1,0.066
PRTR,2026Q1,0.09
PRTR,2025Q3,0.1
PRTR,2025Q2,0.1
PRTR,2025Q1,0.09
PSGC,2026Q1,0.1088
PSGC,2025Q3,0.08395
PSGC,2025Q2,0.00876
PSGC,2025Q1,0.0444
PSH,2026Q1,0.03
PSH,2025Q3,0.05
PSH,2025Q2,0.03
PSH,2025Q1,0.01
PSL,2026Q1,0.0729
PSL,2025Q2,-0.0287
PSL,2025Q1,-0.0901
PSP,2026Q1,0.19
PSP,2025Q3,0.15
PSP,2025Q2,0.19
PSP,2025Q1,0.19
PSTC,2026Q1,0.0135
PSTC,2025Q3,-0.0252
PSTC,2025Q2,-0.0272
PSTC,2025Q1,-0.0408
PT,2026Q1,0.2026
PT,2025Q3,0.3521
PT,2025Q2,0.12
PT,2025Q1,0.2127
PTC,2026Q1,0.005
PTC,2025Q3,0.0
PTC,2025Q2,0.0
PTC,2025Q1,0.013
PTG,2026Q1,-0.122978
PTG,2025Q3,0.12
PTG,2025Q2,0.19
PTG,2025Q1,0.11
PTL,2025Q4,0.099
PTL,2025Q3,0.047
PTL,2025Q2,-0.4
PTL,2024Q4,0.382
PTT,2026Q1,0.91
PTT,2025Q3,0.69
PTT,2025Q2,0.76
PTT,2025Q1,0.81
PTTEP,2026Q1,2.98
PTTEP,2025Q2,3.41
PTTEP,2025Q1,4.17
PTTGC,2026Q1,0.51
PTTGC,2025Q3,-0.73
PTTGC,2025Q2,-0.85
PTTGC,2025Q1,-0.61
PYLON,2026Q1,0.103089
PYLON,2025Q3,0.0829
PYLON,2025Q2,0.078
PYLON,2025Q1,0.024282
Q-CON,2026Q1,0.13
Q-CON,2025Q3,0.12
Q-CON,2025Q2,0.13
Q-CON,2025Q1,0.22
QDC,2026Q1,-0.05
QDC,2025Q3,-0.130506
QDC,2025Q2,-0.215335
QDC,2025Q1,-2.48
QH,2026Q1,0.043242
QH,2025Q3,0.04
QH,2025Q2,0.03
QH,2025Q1,0.037521
QHBREIT,2026Q1,0.016256
QHBREIT,2025Q3,0.053414
QHBREIT,2025Q2,0.069817
QHBREIT,2025Q1,0.035205
QHBREIT,2024Q4,-0.07
QHHRREIT,2026Q1,0.384017
QHHRREIT,2025Q3,-0.102545
QHHRREIT,2025Q2,0.980783
QHHRREIT,2025Q1,0.139676
QHOP,2026Q1,0.141401
QHOP,2025Q3,0.124558
QHOP,2025Q2,0.039922
QHOP,2025Q1,0.055646
QLT,2026Q1,0.01
QLT,2025Q3,-0.009
QLT,2025Q2,-0.003
QLT,2025Q1,-0.02
QTC,2026Q1,-0.030561
QTC,2025Q3,-0.007
QTC,2025Q2,-0.034
QTC,2025Q1,0.012633
QTCG,2026Q1,-0.027692
QTCG,2025Q3,-0.014262
QTCG,2025Q2,0.005262
QTCG,2025Q1,-0.006923
RABBIT,2026Q1,0.0577
RABBIT,2025Q3,-0.0027
RABBIT,2025Q2,-0.01
RABBIT,2025Q1,0.0129
RAM,2026Q1,0.2
RAM,2025Q3,0.23
RAM,2025Q2,0.22
RAM,2025Q1,0.29
RATCH,2026Q1,0.56
RATCH,2025Q3,1.0
RATCH,2025Q2,0.95
RATCH,2025Q1,0.56
RBF,2026Q1,0.07
RBF,2025Q3,0.05
RBF,2025Q2,0.05
RBF,2025Q1,0.05
RCL,2026Q1,2.02
RCL,2025Q3,2.78
RCL,2025Q2,2.42
RCL,2025Q1,2.48
READY,2026Q1,0.05
READY,2025Q3,0.07
READY,2025Q2,0.07
READY,2025Q1,0.09
RICHY,2026Q1,-0.019
RICHY,2025Q3,-0.03
RICHY,2025Q2,-0.039
RICHY,2025Q1,-0.013
RJH,2026Q1,0.31
RJH,2025Q3,0.28
RJH,2025Q2,0.21
RJH,2025Q1,0.21
RML,2026Q1,-0.0255
RML,2025Q3,-0.0433
RML,2025Q2,-0.0445
RML,2025Q1,-0.0246
ROCK,2026Q1,-0.065189
ROCK,2025Q3,0.42
ROCK,2025Q2,0.65
ROCK,2025Q1,-0.382856
ROCTEC,2025Q4,0.016
ROCTEC,2025Q3,0.015
ROCTEC,2025Q2,0.015
ROCTEC,2024Q4,0.01
ROH,2026Q1,-0.29
ROH,2025Q3,-0.02
ROH,2025Q2,-0.02
ROH,2025Q1,0.05
ROJNA,2026Q1,1.15
ROJNA,2025Q3,0.337
ROJNA,2025Q2,-0.19
ROJNA,2025Q1,-0.21
RP,2026Q1,0.03
RP,2025Q3,-0.04
RP,2025Q2,-0.01
RP,2025Q1,-0.03
RPC,2026Q1,0.0049
RPC,2025Q3,0.0011
RPC,2025Q2,0.0006
RPC,2025Q1,-0.0155
RPH,2026Q1,0.06
RPH,2025Q3,0.11
RPH,2025Q2,0.07
RPH,2025Q1,0.08
RS,2026Q1,-0.1307
RS,2025Q3,-0.0642
RS,2025Q2,-0.105
RS,2025Q1,-0.1258
RSP,2026Q1,0.042
RSP,2025Q3,0.019
RSP,2025Q2,-0.021
RSP,2025Q1,0.002
RT,2026Q1,0.0007
RT,2025Q3,0.032
RT,2025Q2,0.01
RT,2025Q1,-0.0691
RWI,2026Q1,-0.04
RWI,2025Q3,0.0
RWI,2025Q2,-0.05
RWI,2025Q1,-0.04
S,2026Q1,0.007
S,2025Q3,0.008
S,2025Q2,-0.007
S,2025Q1,0.001
S11,2026Q1,0.19
S11,2025Q3,0.15
S11,2025Q2,0.14
S11,2025Q1,0.15
SA,2026Q1,0.001
SA,2025Q3,0.009125
SA,2025Q2,0.01
SA,2025Q1,0.063
SAAM,2026Q1,0.0295
SAAM,2025Q3,0.0058
SAAM,2025Q2,-0.0648
SAAM,2025Q1,0.0249
SABINA,2026Q1,0.3
SABINA,2025Q3,0.28
SABINA,2025Q2,0.29
SABINA,2025Q1,0.3
SAF,2026Q1,-0.001
SAF,2025Q3,-0.005
SAF,2025Q2,-0.002
SAF,2025Q1,-0.001
SAFE,2026Q1,0.11
SAFE,2025Q3,0.11
SAFE,2025Q2,0.11
SAFE,2025Q1,0.11
SAK,2026Q1,0.11
SAK,2025Q3,0.11
SAK,2025Q2,0.1
SAK,2025Q1,0.11
SALEE,2026Q1,0.0096
SALEE,2025Q3,0.0009
SALEE,2025Q2,0.0054
SALEE,2025Q1,0.0068
SAM,2025Q3,-0.0231
SAM,2025Q2,0.0012
SAM,2025Q1,-0.078
SAMART,2026Q1,0.14
SAMART,2025Q3,0.086
SAMART,2025Q2,0.159
SAMART,2025Q1,0.06
SAMCO,2026Q1,0.244
SAMCO,2025Q3,-0.032
SAMCO,2025Q2,-0.006
SAMCO,2025Q1,-0.011
SAMTEL,2026Q1,0.04
SAMTEL,2025Q3,-0.07
SAMTEL,2025Q2,0.05
SAMTEL,2025Q1,0.09
SANKO,2026Q1,0.069252
SANKO,2025Q3,0.06
SANKO,2025Q2,0.04
SANKO,2025Q1,0.043235
SAPPE,2026Q1,0.59
SAPPE,2025Q3,0.59
SAPPE,2025Q2,0.81
SAPPE,2025Q1,0.73
SAT,2026Q1,0.498408
SAT,2025Q3,0.46
SAT,2025Q2,0.35
SAT,2025Q1,0.444969
SAUCE,2026Q1,0.58
SAUCE,2025Q3,0.53
SAUCE,2025Q2,0.47
SAUCE,2025Q1,0.58
SAV,2026Q1,0.224
SAV,2025Q3,0.201
SAV,2025Q2,0.203
SAV,2025Q1,0.221
SAWAD,2026Q1,0.81
SAWAD,2025Q3,0.8
SAWAD,2025Q2,0.76
SAWAD,2025Q1,0.66
SAWANG,2026Q1,-0.29
SAWANG,2025Q3,-0.23
SAWANG,2025Q2,-0.33
SAWANG,2025Q1,-0.34
SC,2026Q1,0.0281
SC,2025Q3,0.0911
SC,2025Q2,0.0979
SC,2025Q1,0.0262
SCAP,2026Q1,0.06
SCAP,2025Q3,0.04
SCAP,2025Q2,0.03
SCAP,2025Q1,0.03
SCB,2026Q1,3.03
SCB,2025Q3,3.58
SCB,2025Q2,3.8
SCB,2025Q1,3.71
SCC,2026Q1,5.19
SCC,2025Q3,-0.56
SCC,2025Q2,14.45
SCC,2025Q1,0.92
SCCC,2026Q1,4.62
SCCC,2025Q3,3.04
SCCC,2025Q2,3.22
SCCC,2025Q1,3.44
SCG,2026Q1,-0.023
SCG,2025Q3,-0.008
SCG,2025Q2,-0.059
SCG,2025Q1,-0.017
SCGD,2026Q1,0.15
SCGD,2025Q3,0.18
SCGD,2025Q2,0.13
SCGD,2025Q1,0.13
SCGP,2026Q1,0.36
SCGP,2025Q2,0.24
SCGP,2025Q1,0.21
SCI,2026Q1,-0.012
SCI,2025Q3,0.003
SCI,2025Q2,0.002
SCI,2025Q1,0.001
SCL,2026Q1,0.08
SCL,2025Q3,0.07
SCL,2025Q2,0.04
SCL,2025Q1,0.05
SCM,2026Q1,-0.02
SCM,2025Q3,-0.042817
SCM,2025Q2,-0.05
SCM,2025Q1,-0.055417
SCN,2026Q1,0.01
SCN,2025Q3,-0.105
SCN,2025Q2,0.006
SCN,2025Q1,0.001
SCP,2026Q1,0.35
SCP,2025Q3,0.34
SCP,2025Q2,0.36
SCP,2025Q1,0.29
SDC,2026Q1,-0.0006
SDC,2025Q3,0.0005
SDC,2025Q2,0.0004
SDC,2025Q1,0.0005
SE,2026Q1,0.0101
SE,2025Q3,0.0159
SE,2025Q2,0.0112
SE,2025Q1,0.0099
SE-ED,2026Q1,-0.011
SE-ED,2025Q3,-0.09
SE-ED,2025Q2,0.096
SE-ED,2025Q1,-0.023
SEAFCO,2026Q1,280.13
SEAFCO,2025Q3,0.11
SEAFCO,2025Q2,0.05
SEAFCO,2025Q1,-0.08
SEAOIL,2026Q1,0.146844
SEAOIL,2025Q3,0.0838
SEAOIL,2025Q2,0.0815
SEAOIL,2025Q1,0.123414
SECURE,2026Q1,0.34
SECURE,2025Q3,0.26
SECURE,2025Q2,0.31
SECURE,2025Q1,0.28
SEI,2026Q1,0.05
SEI,2025Q3,0.06
SEI,2025Q2,0.05
SEI,2025Q1,0.13
SELIC,2026Q1,0.083375
SELIC,2025Q3,0.060375
SELIC,2025Q2,0.046
SELIC,2025Q1,0.052708
SENA,2026Q1,0.0351
SENA,2025Q3,0.0538
SENA,2025Q2,0.0685
SENA,2025Q1,0.0772
SENX,2026Q1,0.0044
SENX,2025Q3,0.0088
SENX,2025Q2,0.0084
SENX,2025Q1,0.0015
SFLEX,2026Q1,0.09
SFLEX,2025Q3,0.08
SFLEX,2025Q2,0.069
SFLEX,2025Q1,0.08
SFT,2026Q1,0.03
SFT,2025Q3,0.05
SFT,2025Q2,0.03
SFT,2025Q1,0.04
SGC,2026Q1,0.028
SGC,2025Q3,0.02
SGC,2025Q2,0.017
SGC,2025Q1,0.007
SGF,2026Q1,-0.0005
SGF,2025Q3,-0.0108
SGF,2025Q2,-0.0631
SGF,2025Q1,-0.0167
SGP,2026Q1,0.83
SGP,2025Q3,-0.12
SGP,2025Q2,-0.3
SGP,2025Q1,0.07
SHANG,2026Q1,1.550562
SHANG,2025Q3,0.67
SHANG,2025Q2,-0.31
SHANG,2025Q1,1.229362
SHR,2026Q1,0.074
SHR,2025Q3,0.036
SHR,2025Q2,0.007
SHR,2025Q1,0.049
SIAM,2026Q1,0.014
SIAM,2025Q3,0.013
SIAM,2025Q2,0.021
SIAM,2025Q1,-0.003
SICT,2026Q1,0.052
SICT,2025Q3,0.026
SICT,2025Q2,0.07
SICT,2025Q1,0.071
SIMAT,2026Q1,0.01
SIMAT,2025Q3,0.03
SIMAT,2025Q2,0.03
SIMAT,2025Q1,0.04
SINGER,2026Q1,0.175
SINGER,2025Q3,0.07
SINGER,2025Q2,0.02
SINGER,2025Q1,-0.001
SINO,2026Q1,0.002
SINO,2025Q3,0.02
SINO,2025Q2,0.01
SINO,2025Q1,0.025
SIRI,2026Q1,0.045
SIRI,2025Q3,0.052
SIRI,2025Q2,0.065
SIRI,2025Q1,0.042
SIRIPRT,2026Q1,0.1086
SIRIPRT,2025Q3,0.114941
SIRIPRT,2025Q2,0.113841
SIRIPRT,2025Q1,0.110641
SIRIPRT,2024Q4,0.20396
SIS,2026Q1,0.74
SIS,2025Q3,0.62
SIS,2025Q2,0.55
SIS,2025Q1,0.58
SISB,2026Q1,0.23
SISB,2025Q3,0.3
SISB,2025Q2,0.24
SISB,2025Q1,0.25
SITHAI,2026Q1,0.04
SITHAI,2025Q3,0.02
SITHAI,2025Q2,0.01
SITHAI,2025Q1,0.02
SJWD,2026Q1,0.15
SJWD,2025Q3,0.14
SJWD,2025Q2,0.16
SJWD,2025Q1,0.2
SK,2026Q1,0.0137
SK,2025Q3,0.0304
SK,2025Q2,0.0067
SK,2025Q1,0.0065
SKE,2026Q1,-0.02
SKE,2025Q3,-0.039
SKE,2025Q2,-0.039
SKE,2025Q1,-0.032
SKIN,2026Q1,-0.05
SKIN,2025Q3,0.0022
SKIN,2025Q1,0.030503
SKN,2026Q1,0.03
SKN,2025Q3,0.15
SKN,2025Q2,0.14
SKN,2025Q1,0.17
SKR,2026Q1,0.06
SKR,2025Q3,0.09
SKR,2025Q2,0.1
SKR,2025Q1,0.1
SKY,2026Q1,0.39
SKY,2025Q3,0.25
SKY,2025Q2,0.24
SKY,2025Q1,0.25
SLP,2026Q1,0.009636
SLP,2025Q3,0.0045
SLP,2025Q2,0.0059
SLP,2025Q1,0.010673
SMART,2025Q3,0.0086
SMART,2025Q2,0.0019
SMART,2025Q1,0.0117
SMD100,2026Q1,-0.15
SMD100,2025Q3,0.14
SMD100,2025Q2,-0.07
SMD100,2025Q1,-0.13
SMIT,2026Q1,0.07
SMIT,2025Q3,0.09
SMIT,2025Q2,0.07
SMIT,2025Q1,0.08
SMO,2026Q1,-0.06
SMO,2025Q3,0.14518
SMO,2025Q2,0.691617
SMO,2025Q1,-0.128003
SMPC,2026Q1,0.31
SMPC,2025Q3,0.24
SMPC,2025Q2,0.39
SMPC,2025Q1,0.25
SMT,2026Q1,0.01
SMT,2025Q3,-0.06
SMT,2025Q2,-0.055
SMT,2025Q1,0.05
SNC,2026Q1,0.78
SNC,2025Q3,0.43
SNC,2025Q2,0.14
SNC,2025Q1,1.06
SNNP,2026Q1,0.07
SNNP,2025Q3,0.14
SNNP,2025Q2,0.14
SNNP,2025Q1,0.18
SNP,2026Q1,0.09
SNP,2025Q3,0.16
SNP,2025Q2,0.07
SNP,2025Q1,0.09
SNPS,2026Q1,0.07
SNPS,2025Q3,0.07
SNPS,2025Q2,0.07
SNPS,2025Q1,0.05
SO,2026Q1,0.12
SO,2025Q3,0.09
SO,2025Q2,0.18
SO,2025Q1,0.11
SOLAR,2026Q1,-0.0278
SOLAR,2025Q3,-0.0354
SOLAR,2025Q2,-0.04
SOLAR,2025Q1,-0.0625
SONIC,2026Q1,0.046
SONIC,2025Q3,0.044
SONIC,2025Q2,0.034
SONIC,2025Q1,0.042
SORKON,2026Q1,-0.0049
SORKON,2025Q3,-0.0472
SORKON,2025Q2,0.1168
SORKON,2025Q1,0.178
SPA,2026Q1,0.043
SPA,2025Q3,0.036
SPA,2025Q2,0.028
SPA,2025Q1,0.04
SPACK,2026Q1,0.04
SPACK,2025Q3,0.047
SPACK,2025Q2,0.003
SPACK,2025Q1,0.03
SPALI,2026Q1,0.208476
SPALI,2025Q3,0.62
SPALI,2025Q2,0.57
SPALI,2025Q1,0.207263
SPC,2026Q1,1.817161
SPC,2025Q3,-0.33
SPC,2025Q2,2.51
SPC,2025Q1,2.038005
SPCG,2026Q1,0.11
SPCG,2025Q3,0.07
SPCG,2025Q2,0.09
SPCG,2025Q1,0.13
SPG,2026Q1,0.34
SPG,2025Q3,0.14
SPG,2025Q2,0.28
SPG,2025Q1,0.28
SPI,2026Q1,0.433333
SPI,2025Q3,0.266667
SPI,2025Q2,0.3
SPI,2025Q1,1.04
SPRC,2026Q1,1.7
SPRC,2025Q3,0.36
SPRC,2025Q2,-0.19
SPRC,2025Q1,0.16
SPREME,2026Q1,0.03
SPREME,2025Q3,0.03
SPREME,2025Q2,0.04
SPREME,2025Q1,0.03
SPRIME,2026Q1,0.166126
SPRIME,2025Q3,0.135675
SPRIME,2025Q2,0.127409
SPRIME,2025Q1,0.130854
SPTX,2026Q1,-0.0002
SPTX,2025Q3,-0.00015
SPTX,2025Q2,-0.00026
SPTX,2025Q1,-0.00033
SPVI,2026Q1,0.14
SPVI,2025Q3,0.08
SPVI,2025Q2,0.05
SPVI,2025Q1,0.05
SQ,2026Q1,-0.17
SQ,2025Q3,-0.09
SQ,2025Q2,-0.05
SQ,2025Q1,0.01
SR,2026Q1,-0.0156
SR,2025Q3,-0.0204
SR,2025Q2,-0.0222
SR,2025Q1,-0.0201
SRICHA,2026Q1,0.96
SRICHA,2025Q3,1.29
SRICHA,2025Q2,-0.01
SRICHA,2025Q1,-0.26
SRIPANWA,2026Q1,0.199295
SRIPANWA,2025Q3,0.22181
SRIPANWA,2025Q2,0.206225
SRIPANWA,2025Q1,0.208325
SRS,2026Q1,0.01
SRS,2025Q3,0.02
SRS,2025Q2,0.01
SRS,2025Q1,-0.14
SSF,2026Q1,0.07
SSF,2025Q3,0.13
SSF,2025Q2,0.22
SSF,2025Q1,0.12
SSP,2026Q1,0.2115
SSP,2025Q3,0.0895
SSP,2025Q2,-0.011
SSP,2025Q1,0.1866
SSSC,2026Q1,0.09
SSSC,2025Q3,0.08
SSSC,2025Q2,0.05
SSSC,2025Q1,0.09
SST,2026Q1,-0.142
SST,2025Q3,-0.3
SST,2025Q2,-0.149
SST,2025Q1,-0.062
SSTRT,2026Q1,0.153597
SSTRT,2025Q3,0.15525
SSTRT,2025Q2,0.05209
SSTRT,2025Q1,0.151201
STA,2026Q1,0.42
STA,2025Q3,-0.55
STA,2025Q2,-0.51
STA,2025Q1,0.45
STANLY,2025Q4,6.4
STANLY,2025Q2,4.82
STANLY,2024Q4,4.05
STARM,2026Q1,0.02
STARM,2025Q3,0.02
STARM,2025Q2,0.03
STARM,2025Q1,0.02
STC,2026Q1,0.006
STC,2025Q3,-0.0029
STC,2025Q2,-0.0089
STC,2025Q1,0.002
STECH,2025Q3,0.03
STECH,2025Q2,0.04
STECH,2025Q1,0.1
STECON,2026Q1,0.234
STECON,2025Q3,0.11
STECON,2025Q2,0.34
STECON,2025Q1,0.224819
STELLA,2026Q1,-0.007
STELLA,2025Q3,-0.013
STELLA,2025Q2,-0.007
STELLA,2025Q1,-0.015
STGT,2026Q1,0.14
STGT,2025Q3,-0.04
STGT,2025Q2,0.03
